6.499036e+002,5.924326e-002
6.503857e+002,5.923563e-002
6.508678e+002,5.920396e-002
6.513499e+002,5.912369e-002
6.518320e+002,5.895940e-002
6.523142e+002,5.867451e-002
6.527963e+002,5.824535e-002
6.532784e+002,5.766985e-002
6.537606e+002,5.697605e-002
6.542427e+002,5.622422e-002
6.547248e+002,5.550358e-002
6.552069e+002,5.491975e-002
6.556890e+002,5.457370e-002
6.561712e+002,5.453492e-002
6.566533e+002,5.482045e-002
6.571354e+002,5.538628e-002
6.576176e+002,5.613922e-002
6.580997e+002,5.696064e-002
6.585818e+002,5.773880e-002
6.590639e+002,5.839394e-002
6.595460e+002,5.889379e-002
6.600282e+002,5.925199e-002
6.605103e+002,5.951328e-002
6.609924e+002,5.972929e-002
6.614745e+002,5.993735e-002
6.619567e+002,6.014782e-002
6.624388e+002,6.034484e-002
6.629209e+002,6.049709e-002
6.634030e+002,6.057422e-002
6.638852e+002,6.055959e-002
6.643673e+002,6.045729e-002
6.648494e+002,6.028865e-002
6.653315e+002,6.008956e-002
6.658137e+002,5.991019e-002
6.662958e+002,5.982158e-002
6.667779e+002,5.992213e-002
6.672600e+002,6.032326e-002
6.677422e+002,6.108363e-002
6.682243e+002,6.211481e-002
6.687064e+002,6.318274e-002
6.691885e+002,6.406268e-002
6.696707e+002,6.466745e-002
6.701528e+002,6.502838e-002
6.706349e+002,6.521769e-002
6.711170e+002,6.529883e-002
6.715992e+002,6.531296e-002
6.720813e+002,6.528068e-002
6.725634e+002,6.520583e-002
6.730455e+002,6.508180e-002
6.735276e+002,6.489562e-002
6.740098e+002,6.463388e-002
6.744919e+002,6.428746e-002
6.749740e+002,6.385502e-002
6.754562e+002,6.334607e-002
6.759383e+002,6.278165e-002
6.764204e+002,6.219258e-002
6.769025e+002,6.161495e-002
6.773846e+002,6.108261e-002
6.778668e+002,6.062092e-002
6.783489e+002,6.024217e-002
6.788310e+002,5.994522e-002
6.793132e+002,5.971659e-002
6.797953e+002,5.953529e-002
6.802774e+002,5.937768e-002
6.807595e+002,5.922496e-002
6.812416e+002,5.906853e-002
6.817238e+002,5.891398e-002
6.822059e+002,5.877879e-002
6.826880e+002,5.868707e-002
6.831702e+002,5.865999e-002
6.836523e+002,5.870766e-002
6.841344e+002,5.882462e-002
6.846165e+002,5.899310e-002
6.850986e+002,5.919180e-002
6.855807e+002,5.940902e-002
6.860629e+002,5.965136e-002
6.865450e+002,5.994598e-002
6.870272e+002,6.033323e-002
6.875093e+002,6.085433e-002
6.879914e+002,6.153542e-002
6.884735e+002,6.237901e-002
6.889556e+002,6.336236e-002
6.894377e+002,6.444563e-002
6.899199e+002,6.558459e-002
6.904020e+002,6.674122e-002
6.908842e+002,6.788854e-002
6.913663e+002,6.901168e-002
6.918484e+002,7.010362e-002
6.923305e+002,7.116216e-002
6.928126e+002,7.218558e-002
6.932947e+002,7.316972e-002
6.937769e+002,7.410453e-002
6.942590e+002,7.497127e-002
6.947411e+002,7.573890e-002
6.952233e+002,7.636613e-002
6.957054e+002,7.680373e-002
6.961875e+002,7.700395e-002
6.966696e+002,7.692899e-002
6.971517e+002,7.656005e-002
6.976339e+002,7.590177e-002
6.981160e+002,7.498415e-002
6.985981e+002,7.385942e-002
6.990803e+002,7.259608e-002
6.995624e+002,7.127053e-002
7.000445e+002,6.995662e-002
7.005266e+002,6.871679e-002
7.010087e+002,6.759731e-002
7.014908e+002,6.662760e-002
7.019730e+002,6.582291e-002
7.024551e+002,6.518728e-002
7.029373e+002,6.471586e-002
7.034194e+002,6.439574e-002
7.039015e+002,6.420767e-002
7.043836e+002,6.412847e-002
7.048657e+002,6.413622e-002
7.053478e+002,6.421431e-002
7.058300e+002,6.435458e-002
7.063121e+002,6.455606e-002
7.067943e+002,6.482245e-002
7.072764e+002,6.515621e-002
7.077585e+002,6.555607e-002
7.082406e+002,6.601663e-002
7.087227e+002,6.653104e-002
7.092048e+002,6.709529e-002
7.096870e+002,6.771088e-002
7.101691e+002,6.838451e-002
7.106512e+002,6.912488e-002
7.111334e+002,6.993735e-002
7.116155e+002,7.082088e-002
7.120976e+002,7.176761e-002
7.125797e+002,7.276663e-002
7.130618e+002,7.380994e-002
7.135439e+002,7.489807e-002
7.140261e+002,7.604180e-002
7.145082e+002,7.726113e-002
7.149904e+002,7.857872e-002
7.154725e+002,8.001319e-002
7.159546e+002,8.157314e-002
7.164367e+002,8.325396e-002
7.169188e+002,8.503880e-002
7.174009e+002,8.690138e-002
7.178831e+002,8.880991e-002
7.183652e+002,9.072898e-002
7.188474e+002,9.262078e-002
7.193295e+002,9.444457e-002
7.198116e+002,9.615451e-002
7.202937e+002,9.769932e-002
7.207758e+002,9.902276e-002
7.212579e+002,1.000684e-001
7.217401e+002,1.007863e-001
7.222222e+002,1.011430e-001
7.227043e+002,1.011279e-001
7.231865e+002,1.007568e-001
7.236686e+002,1.000685e-001
7.241507e+002,9.911774e-002
7.246328e+002,9.796628e-002
7.251149e+002,9.667458e-002
7.255971e+002,9.529748e-002
7.260792e+002,9.388278e-002
7.265613e+002,9.247037e-002
7.270435e+002,9.109234e-002
7.275256e+002,8.977163e-002
7.280077e+002,8.852214e-002
7.284898e+002,8.734865e-002
7.289719e+002,8.625012e-002
7.294541e+002,8.522386e-002
7.299362e+002,8.426986e-002
7.304183e+002,8.339386e-002
7.309005e+002,8.260646e-002
7.313826e+002,8.191967e-002
7.318647e+002,8.134051e-002
7.323468e+002,8.086594e-002
7.328289e+002,8.047970e-002
7.333111e+002,8.015236e-002
7.337932e+002,7.984690e-002
7.342753e+002,7.952383e-002
7.347574e+002,7.914951e-002
7.352396e+002,7.869983e-002
7.357217e+002,7.816284e-002
7.362038e+002,7.753702e-002
7.366859e+002,7.682904e-002
7.371681e+002,7.605024e-002
7.376502e+002,7.521564e-002
7.381323e+002,7.434114e-002
7.386144e+002,7.344387e-002
7.390966e+002,7.254071e-002
7.395787e+002,7.164715e-002
7.400608e+002,7.077743e-002
7.405429e+002,6.994326e-002
7.410251e+002,6.915437e-002
7.415072e+002,6.841926e-002
7.419893e+002,6.774465e-002
7.424714e+002,6.713632e-002
7.429536e+002,6.659909e-002
7.434357e+002,6.613622e-002
7.439178e+002,6.574831e-002
7.443999e+002,6.543278e-002
7.448821e+002,6.518204e-002
7.453642e+002,6.498443e-002
7.458463e+002,6.482437e-002
7.463284e+002,6.468672e-002
7.468105e+002,6.455875e-002
7.472927e+002,6.443433e-002
7.477748e+002,6.431355e-002
7.482569e+002,6.420202e-002
7.487391e+002,6.410638e-002
7.492212e+002,6.403104e-002
7.497033e+002,6.397352e-002
7.501854e+002,6.392489e-002
7.506675e+002,6.387095e-002
7.511497e+002,6.379634e-002
7.516318e+002,6.368878e-002
7.521139e+002,6.354209e-002
7.525961e+002,6.335619e-002
7.530782e+002,6.313572e-002
7.535603e+002,6.288680e-002
7.540424e+002,6.261429e-002
7.545245e+002,6.232049e-002
7.550067e+002,6.200572e-002
7.554888e+002,6.167097e-002
7.559709e+002,6.131989e-002
7.564531e+002,6.096062e-002
7.569352e+002,6.060557e-002
7.574173e+002,6.026889e-002
7.578994e+002,5.996359e-002
7.583815e+002,5.969914e-002
7.588636e+002,5.947965e-002
7.593458e+002,5.930433e-002
7.598279e+002,5.916876e-002
7.603101e+002,5.906534e-002
7.607922e+002,5.898532e-002
7.612743e+002,5.891849e-002
7.617564e+002,5.885425e-002
7.622385e+002,5.878273e-002
7.627206e+002,5.869598e-002
7.632028e+002,5.858930e-002
7.636849e+002,5.846221e-002
7.641671e+002,5.831818e-002
7.646492e+002,5.816375e-002
7.651313e+002,5.800664e-002
7.656134e+002,5.785425e-002
7.660955e+002,5.771284e-002
7.665776e+002,5.758707e-002
7.670598e+002,5.748073e-002
7.675419e+002,5.739674e-002
7.680240e+002,5.733696e-002
7.685062e+002,5.730149e-002
7.689883e+002,5.728765e-002
7.694704e+002,5.728981e-002
7.699525e+002,5.730017e-002
7.704346e+002,5.731064e-002
7.709167e+002,5.731476e-002
7.713989e+002,5.730981e-002
7.718810e+002,5.729662e-002
7.723632e+002,5.727971e-002
7.728453e+002,5.726463e-002
7.733274e+002,5.725646e-002
7.738095e+002,5.725817e-002
7.742916e+002,5.726985e-002
7.747737e+002,5.728867e-002
7.752559e+002,5.730985e-002
7.757380e+002,5.732743e-002
7.762202e+002,5.733582e-002
7.767023e+002,5.733022e-002
7.771844e+002,5.730841e-002
7.776665e+002,5.727087e-002
7.781486e+002,5.722142e-002
7.786307e+002,5.716635e-002
7.791129e+002,5.711317e-002
7.795950e+002,5.706870e-002
7.800771e+002,5.703764e-002
7.805593e+002,5.702169e-002
7.810414e+002,5.702044e-002
7.815235e+002,5.703235e-002
7.820056e+002,5.705694e-002
7.824877e+002,5.709556e-002
7.829698e+002,5.715082e-002
7.834520e+002,5.722535e-002
7.839341e+002,5.731983e-002
7.844163e+002,5.743194e-002
7.848984e+002,5.755714e-002
7.853805e+002,5.769051e-002
7.858626e+002,5.782903e-002
7.863447e+002,5.797366e-002
7.868268e+002,5.812818e-002
7.873090e+002,5.829772e-002
7.877911e+002,5.848560e-002
7.882733e+002,5.869071e-002
7.887554e+002,5.890771e-002
7.892375e+002,5.912897e-002
7.897196e+002,5.934790e-002
7.902017e+002,5.956174e-002
7.906838e+002,5.977275e-002
7.911660e+002,5.998627e-002
7.916481e+002,6.020810e-002
7.921302e+002,6.044164e-002
7.926124e+002,6.068691e-002
7.930945e+002,6.094262e-002
7.935766e+002,6.120959e-002
7.940587e+002,6.149518e-002
7.945408e+002,6.181421e-002
7.950229e+002,6.218711e-002
7.955051e+002,6.263565e-002
7.959872e+002,6.317619e-002
7.964694e+002,6.381638e-002
7.969515e+002,6.455441e-002
7.974336e+002,6.538367e-002
7.979157e+002,6.629950e-002
7.983978e+002,6.730679e-002
7.988799e+002,6.842357e-002
7.993621e+002,6.968267e-002
7.998442e+002,7.112724e-002
8.003264e+002,7.280648e-002
8.008085e+002,7.476884e-002
8.012906e+002,7.705863e-002
8.017727e+002,7.971320e-002
8.022548e+002,8.276118e-002
8.027369e+002,8.622001e-002
8.032191e+002,9.009247e-002
8.037012e+002,9.436122e-002
8.041833e+002,9.898227e-002
8.046655e+002,1.038790e-001
8.051476e+002,1.089354e-001
8.056297e+002,1.139934e-001
8.061118e+002,1.188555e-001
8.065939e+002,1.232970e-001
8.070761e+002,1.270903e-001
8.075582e+002,1.300347e-001
8.080403e+002,1.319839e-001
8.085225e+002,1.328615e-001
8.090046e+002,1.326584e-001
8.094867e+002,1.314205e-001
8.099688e+002,1.292320e-001
8.104509e+002,1.262061e-001
8.109331e+002,1.224812e-001
8.114152e+002,1.182181e-001
8.118973e+002,1.135932e-001
8.123795e+002,1.087839e-001
8.128616e+002,1.039517e-001
8.133437e+002,9.922761e-002
8.138258e+002,9.470715e-002
8.143079e+002,9.045146e-002
8.147901e+002,8.649658e-002
8.152722e+002,8.286234e-002
8.157543e+002,7.955956e-002
8.162365e+002,7.659357e-002
8.167186e+002,7.396454e-002
8.172007e+002,7.166576e-002
8.176828e+002,6.968177e-002
8.181649e+002,6.798777e-002
8.186471e+002,6.655081e-002
8.191292e+002,6.533279e-002
8.196113e+002,6.429491e-002
8.200934e+002,6.340346e-002
8.205756e+002,6.263285e-002
8.210577e+002,6.196808e-002
8.215398e+002,6.140270e-002
8.220219e+002,6.093553e-002
8.225041e+002,6.056595e-002
8.229862e+002,6.029036e-002
8.234683e+002,6.009999e-002
8.239504e+002,5.998101e-002
8.244326e+002,5.991711e-002
8.249147e+002,5.989121e-002
8.253968e+002,5.988821e-002
8.258789e+002,5.989562e-002
8.263611e+002,5.990452e-002
8.268432e+002,5.990977e-002
8.273253e+002,5.991057e-002
8.278074e+002,5.991057e-002
8.282896e+002,5.991757e-002
8.287717e+002,5.994153e-002
8.292538e+002,5.999171e-002
8.297359e+002,6.007377e-002
8.302181e+002,6.018751e-002
8.307002e+002,6.032653e-002
8.311823e+002,6.048021e-002
8.316644e+002,6.063791e-002
8.321465e+002,6.079228e-002
8.326287e+002,6.094186e-002
8.331108e+002,6.109038e-002
8.335929e+002,6.124449e-002
8.340751e+002,6.140945e-002
8.345572e+002,6.158590e-002
8.350393e+002,6.176887e-002
8.355214e+002,6.194901e-002
8.360035e+002,6.211638e-002
8.364857e+002,6.226382e-002
8.369678e+002,6.238992e-002
8.374499e+002,6.249868e-002
8.379321e+002,6.259825e-002
8.384142e+002,6.269739e-002
8.388963e+002,6.280259e-002
8.393784e+002,6.291625e-002
8.398605e+002,6.303695e-002
8.403427e+002,6.316090e-002
8.408248e+002,6.328500e-002
8.413069e+002,6.340860e-002
8.417891e+002,6.353545e-002
8.422712e+002,6.367263e-002
8.427533e+002,6.382985e-002
8.432354e+002,6.401641e-002
8.437175e+002,6.423874e-002
8.441996e+002,6.449855e-002
8.446818e+002,6.479106e-002
8.451639e+002,6.510547e-002
8.456461e+002,6.542720e-002
8.461282e+002,6.573991e-002
8.466103e+002,6.602882e-002
8.470924e+002,6.628314e-002
8.475745e+002,6.649706e-002
8.480566e+002,6.666874e-002
8.485388e+002,6.679794e-002
8.490209e+002,6.688385e-002
8.495031e+002,6.692378e-002
8.499852e+002,6.691319e-002
8.504673e+002,6.684779e-002
8.509494e+002,6.672577e-002
8.514315e+002,6.655055e-002
8.519136e+002,6.633158e-002
8.523958e+002,6.608418e-002
8.528779e+002,6.582738e-002
8.533600e+002,6.558084e-002
8.538422e+002,6.536156e-002
8.543243e+002,6.518069e-002
8.548064e+002,6.504254e-002
8.552885e+002,6.494445e-002
8.557706e+002,6.487884e-002
8.562527e+002,6.483560e-002
8.567349e+002,6.480483e-002
8.572170e+002,6.477906e-002
8.576992e+002,6.475490e-002
8.581813e+002,6.473325e-002
8.586634e+002,6.471813e-002
8.591455e+002,6.471498e-002
8.596276e+002,6.472790e-002
8.601097e+002,6.475809e-002
8.605919e+002,6.480259e-002
8.610740e+002,6.485526e-002
8.615562e+002,6.490878e-002
8.620383e+002,6.495699e-002
8.625204e+002,6.499740e-002
8.630025e+002,6.503072e-002
8.634846e+002,6.506082e-002
8.639667e+002,6.509107e-002
8.644489e+002,6.512252e-002
8.649310e+002,6.515359e-002
8.654131e+002,6.518035e-002
8.658953e+002,6.520002e-002
8.663774e+002,6.521384e-002
8.668595e+002,6.522786e-002
8.673416e+002,6.525289e-002
8.678237e+002,6.529975e-002
8.683058e+002,6.537489e-002
8.687880e+002,6.547666e-002
8.692701e+002,6.559433e-002
8.697523e+002,6.571069e-002
8.702344e+002,6.580842e-002
8.707165e+002,6.587535e-002
8.711986e+002,6.590910e-002
8.716807e+002,6.591723e-002
8.721628e+002,6.591411e-002
8.726450e+002,6.591480e-002
8.731271e+002,6.592946e-002
8.736093e+002,6.596016e-002
8.740914e+002,6.600092e-002
8.745735e+002,6.604081e-002
8.750556e+002,6.606859e-002
8.755377e+002,6.607723e-002
8.760198e+002,6.606597e-002
8.765020e+002,6.604035e-002
8.769841e+002,6.600953e-002
8.774662e+002,6.598434e-002
8.779484e+002,6.597431e-002
8.784305e+002,6.598689e-002
8.789126e+002,6.602643e-002
8.793947e+002,6.609470e-002
8.798768e+002,6.619047e-002
8.803590e+002,6.630896e-002
8.808411e+002,6.644222e-002
8.813232e+002,6.658005e-002
8.818054e+002,6.671220e-002
8.822875e+002,6.683049e-002
8.827696e+002,6.693252e-002
8.832517e+002,6.702209e-002
8.837338e+002,6.710936e-002
8.842160e+002,6.720760e-002
8.846981e+002,6.733027e-002
8.851802e+002,6.748645e-002
8.856624e+002,6.767851e-002
8.861445e+002,6.790094e-002
8.866266e+002,6.814117e-002
8.871087e+002,6.838223e-002
8.875908e+002,6.860603e-002
8.880730e+002,6.879675e-002
8.885551e+002,6.894469e-002
8.890372e+002,6.904792e-002
8.895193e+002,6.911377e-002
8.900015e+002,6.915689e-002
8.904836e+002,6.919680e-002
8.909657e+002,6.925322e-002
8.914478e+002,6.934118e-002
8.919300e+002,6.946780e-002
8.924121e+002,6.962934e-002
8.928942e+002,6.981289e-002
8.933763e+002,7.000033e-002
8.938585e+002,7.017313e-002
8.943406e+002,7.031792e-002
8.948227e+002,7.042962e-002
8.953048e+002,7.051150e-002
8.957870e+002,7.057308e-002
8.962691e+002,7.062520e-002
8.967512e+002,7.067616e-002
8.972333e+002,7.072888e-002
8.977155e+002,7.078078e-002
8.981976e+002,7.082634e-002
8.986797e+002,7.085980e-002
8.991618e+002,7.087907e-002
8.996439e+002,7.088578e-002
9.001261e+002,7.088485e-002
9.006082e+002,7.088141e-002
9.010903e+002,7.087743e-002
9.015724e+002,7.087092e-002
9.020546e+002,7.085571e-002
9.025367e+002,7.082458e-002
9.030188e+002,7.077271e-002
9.035009e+002,7.070061e-002
9.039831e+002,7.061491e-002
9.044652e+002,7.052709e-002
9.049473e+002,7.045012e-002
9.054294e+002,7.039498e-002
9.059116e+002,7.036833e-002
9.063937e+002,7.037144e-002
9.068758e+002,7.040180e-002
9.073579e+002,7.045472e-002
9.078401e+002,7.052479e-002
9.083222e+002,7.060731e-002
9.088043e+002,7.069694e-002
9.092864e+002,7.078788e-002
9.097686e+002,7.087353e-002
9.102507e+002,7.094660e-002
9.107328e+002,7.100165e-002
9.112149e+002,7.103650e-002
9.116971e+002,7.105327e-002
9.121792e+002,7.105815e-002
9.126613e+002,7.105920e-002
9.131434e+002,7.106346e-002
9.136255e+002,7.107505e-002
9.141077e+002,7.109425e-002
9.145898e+002,7.111935e-002
9.150719e+002,7.114960e-002
9.155541e+002,7.118695e-002
9.160362e+002,7.123771e-002
9.165183e+002,7.131059e-002
9.170004e+002,7.141346e-002
9.174825e+002,7.155025e-002
9.179647e+002,7.171848e-002
9.184468e+002,7.190932e-002
9.189289e+002,7.211144e-002
9.194111e+002,7.231412e-002
9.198932e+002,7.251228e-002
9.203753e+002,7.270739e-002
9.208574e+002,7.290679e-002
9.213395e+002,7.312020e-002
9.218217e+002,7.335536e-002
9.223038e+002,7.361574e-002
9.227859e+002,7.389921e-002
9.232681e+002,7.420008e-002
9.237502e+002,7.451198e-002
9.242323e+002,7.482962e-002
9.247144e+002,7.514977e-002
9.251965e+002,7.547039e-002
9.256786e+002,7.578821e-002
9.261608e+002,7.609797e-002
9.266429e+002,7.639232e-002
9.271251e+002,7.666420e-002
9.276072e+002,7.690980e-002
9.280893e+002,7.713100e-002
9.285714e+002,7.733548e-002
9.290535e+002,7.753535e-002
9.295356e+002,7.774328e-002
9.300178e+002,7.796934e-002
9.304999e+002,7.821838e-002
9.309821e+002,7.848943e-002
9.314642e+002,7.877729e-002
9.319463e+002,7.907437e-002
9.324284e+002,7.937253e-002
9.329105e+002,7.966551e-002
9.333926e+002,7.994862e-002
9.338748e+002,8.021940e-002
9.343569e+002,8.047770e-002
9.348391e+002,8.072563e-002
9.353212e+002,8.096694e-002
9.358033e+002,8.120640e-002
9.362854e+002,8.144774e-002
9.367675e+002,8.169230e-002
9.372496e+002,8.193903e-002
9.377318e+002,8.218483e-002
9.382139e+002,8.242768e-002
9.386960e+002,8.266927e-002
9.391782e+002,8.291672e-002
9.396603e+002,8.318165e-002
9.401424e+002,8.347674e-002
9.406245e+002,8.381088e-002
9.411066e+002,8.418474e-002
9.415887e+002,8.458936e-002
9.420709e+002,8.500849e-002
9.425530e+002,8.542392e-002
9.430352e+002,8.582272e-002
9.435173e+002,8.620162e-002
9.439994e+002,8.656897e-002
9.444815e+002,8.694085e-002
9.449636e+002,8.733580e-002
9.454457e+002,8.776835e-002
9.459279e+002,8.824562e-002
9.464100e+002,8.876669e-002
9.468922e+002,8.932614e-002
9.473743e+002,8.991763e-002
9.478564e+002,9.053826e-002
9.483385e+002,9.118896e-002
9.488206e+002,9.187384e-002
9.493027e+002,9.259777e-002
9.497849e+002,9.336460e-002
9.502670e+002,9.417613e-002
9.507491e+002,9.503462e-002
9.512313e+002,9.594449e-002
9.517134e+002,9.691390e-002
9.521955e+002,9.795549e-002
9.526776e+002,9.908519e-002
9.531597e+002,1.003199e-001
9.536418e+002,1.016765e-001
9.541240e+002,1.031705e-001
9.546061e+002,1.048154e-001
9.550883e+002,1.066225e-001
9.555704e+002,1.085996e-001
9.560525e+002,1.107487e-001
9.565346e+002,1.130628e-001
9.570167e+002,1.155256e-001
9.574988e+002,1.181121e-001
9.579810e+002,1.207910e-001
9.584631e+002,1.235300e-001
9.589453e+002,1.262972e-001
9.594274e+002,1.290613e-001
9.599095e+002,1.317882e-001
9.603916e+002,1.344382e-001
9.608737e+002,1.369636e-001
9.613558e+002,1.393127e-001
9.618380e+002,1.414351e-001
9.623201e+002,1.432897e-001
9.628022e+002,1.448480e-001
9.632844e+002,1.460949e-001
9.637665e+002,1.470234e-001
9.642486e+002,1.476308e-001
9.647307e+002,1.479165e-001
9.652128e+002,1.478845e-001
9.656950e+002,1.475466e-001
9.661771e+002,1.469259e-001
9.666592e+002,1.460551e-001
9.671414e+002,1.449714e-001
9.676235e+002,1.437098e-001
9.681056e+002,1.422985e-001
9.685877e+002,1.407582e-001
9.690698e+002,1.391059e-001
9.695520e+002,1.373606e-001
9.700341e+002,1.355476e-001
9.705162e+002,1.336991e-001
9.709984e+002,1.318514e-001
9.714805e+002,1.300410e-001
9.719626e+002,1.283001e-001
9.724447e+002,1.266559e-001
9.729268e+002,1.251310e-001
